home,away,percent,aaa,aab,aac,aad,aae,aaf,aag,aah,aai,aaj,aak,aal,zzzz,aam,aan,aao,aap,aaq,aar,aas,aat,aau,aav,aaw,aax,aay,aaz,aba,aca,ada,aea,afa,aga,aha,aia,aja,aka,ala,ama,ana,aoa,apa,aqa,ara,asa,ata,aua,ava,awa,axa,aya,aza,baa,caa,daa,eaa,faa,gaa,haa,iaa,jaa,kaa,laa,maa,naa,oaa,paa,qaa,raa,saa,taa,uaa,vaa,waa,xaa,ptpa,ptpb,Result
Hawthorn,Western Bulldogs,0.502881183403835,11.25520752658669,9.693724028693188,208.8537636657913,184.61787959489067,393.4716432606819,99.37853345167822,14.097400611167789,69.11205325412757,128.96293260474133,269.7337056527566,398.69663825749797,52.58603472676276,8.359830965597816,9.438473732317993,35.943988018536054,43.56937661385896,78.34827053779928,50.31270844482928,21.05097569014628,24.346693618241048,1631.5607156008725,15.489935181225762,36.417308158149226,29.645284161371613,9.993720628088134,56.25454367561346,62.0971335083433,61.84444432113059,8.005011399515743,19.88865621409695,21.732162197434004,38.33763445580808,28.685682763728778,29.783885399465632,27.810067110745937,22.960106137025868,10.513555387658837,13.512630181398066,181.33767313731744,193.58319983126967,374.9208729685871,64.51403311117036,5.523515714893121,71.2831560472255,144.49202645591487,234.0869799156133,378.5790063715282,53.68425701738619,6.17813388172142,10.560361144902789,31.913281853053732,55.52479488637599,75.2690271142326,42.43222684070922,24.459420631847664,17.62963456030899,1489.9319039082304,16.374348966393935,30.535342864301278,38.93750606057733,5.108487191822425,45.94437981467657,69.1180644337635,64.61086165005526,10.852340919811368,23.238216787515395,19.97729657184047,43.253727791199424,29.267812120815393,25.157318813622624,24.88816701008826,21.918296242510923,MRVL,-2.1035442367149093,-20.568876971997668,Carlton,Port Adelaide,win
Collingwood,Melbourne,0.4369477604978018,9.429263913650509,6.346262099679242,206.39947316106824,156.38666499517882,362.7861381562471,100.74675915206835,7.347061064381619,94.86174474965024,143.34659065114477,221.12236218126904,364.4689528324138,39.636822502402026,8.13383186857897,13.001795887993591,47.03024357384498,31.355521270835112,69.58904275067756,53.41843841981352,21.145046528498092,15.652824022453009,1697.7976695449347,10.519949989193925,34.54806673247695,47.185917446609125,6.988623882046753,54.963754258378195,67.61412694534872,64.7428090969452,5.081792719797607,17.313487313391164,23.758213709601087,43.390075427478266,27.82800029137442,24.738268371843198,27.777883653349114,23.79760003538404,15.444027743009011,8.476573477700356,196.7354581832313,196.2153303758588,392.95078855909003,92.4132373548619,9.594925498790193,67.04411685571601,143.47387818377013,251.97557305609678,395.4494512398669,53.75386778769324,17.02197208519754,10.942948059820118,43.48757922615407,40.85658767621662,74.95228874946079,55.27469962433047,16.757241970746247,15.318195636754785,1643.4841890112514,13.074781521381242,30.475026539627613,32.37715249577926,13.373192433282357,58.405890217142016,69.35867889878982,64.4905322432904,11.24168490799107,26.54779550409604,28.979955724593538,49.60025859220923,30.03356346464038,27.01463645316471,29.010689631489676,25.993718250088108,MCG,-11.380122856067853,13.11214557384214,Geelong Cats,Brisbane Lions,win
Sydney Swans,Carlton,0.9248173892570236,14.512115720213327,6.214691497944605,212.56781973122224,153.19167166745575,365.759491398678,76.52964260998678,6.0896150839835785,87.69117298611279,159.08376571584105,199.90869793087134,358.9924636467124,45.23860241621727,13.047249557741582,12.768291610017265,40.13817270172517,57.615696107700586,68.27457394936334,67.46088566782149,15.515039072805635,25.603273224080212,1596.5712002245045,19.271458453429812,28.90238863720689,50.85815216595406,8.542777387862017,64.11317816960029,81.25789315040107,77.03539859171606,14.45714795225655,22.746989410774336,31.83435465401221,49.70274952334955,33.08455738509319,25.51891907987251,27.1380668400739,25.91711935322918,11.940343675663307,6.167117219620167,234.89404069583662,153.71277710482494,388.60681780066153,110.90224947690236,7.165496930589064,65.16926894514,130.56986603645495,257.1366503004684,387.70651633692336,44.36659995205828,10.758911347780014,4.150800185928365,38.05779485718448,50.57702676780384,77.24389167653085,49.266734083191224,25.06511623791328,22.078161956051545,1680.18910500897,11.899664648683515,28.555270790605633,41.031924773976996,9.24316127988696,57.88656800535135,60.91339460146631,61.94691247559952,8.261983122789491,20.729236044828276,27.222825411442958,46.866351977055885,29.36879378293129,27.972163696454025,26.941777284645326,26.15165860033878,SCG,20.534486402112044,2.163898047267595,Adelaide Crows,Hawthorn,win
Brisbane Lions,North Melbourne,0.14868682652872875,15.199959530820422,7.625474867949279,210.98862046593717,167.2887287061145,378.27734917205163,108.68071386000456,1.2824771973479385,59.369126796626986,128.97876052042955,248.2005377162363,377.1792982366659,45.54264282043026,15.156830411109926,18.275766313965658,35.285332002959024,48.54537809423071,77.2661086320166,49.00572124031463,15.608936218470674,16.910899942365887,1630.0487680237661,19.60259076072355,25.24540208871267,37.217480836411866,12.27765432473975,61.126846645831975,57.63033568307826,63.890040459692756,5.2616297875644085,24.766047187137907,33.18176590852742,54.198833584922525,28.96751375256379,24.894114884059377,26.521972811911553,26.569249136166462,12.157723699534689,6.158516214254425,183.43547930187384,192.69575843769164,376.13123773956545,87.42172983698995,6.663376599011136,62.928671817173566,136.8477756732615,231.86137605720748,368.709151730469,45.16663781797655,16.32621460934763,15.320996586993346,38.21049938812952,38.290412342595914,75.13508828752846,49.81883473549027,13.981958543524225,13.135668570500314,1541.568142192284,17.064716415144233,17.849199096555715,40.42993391924517,8.512292101935472,63.05806409003444,66.84261963792027,58.75071355508854,5.2200769712342385,19.372929553786214,27.01885275257155,42.920839677879194,24.268128535786094,20.16140982157859,26.755234337431432,24.84977210465418,G,-1.9771417083713967,-45.27529093348657,Melbourne,St Kilda,loss
Essendon,Fremantle,0.3607115029604164,11.986220066238674,16.397715270047314,235.21677415307832,174.4071961244676,409.62397027754594,120.75889823635819,7.933314596734262,65.63794291043382,143.18858056586276,269.2315830454791,412.4201636113419,66.42810395216793,14.568509375686553,14.180264745917704,37.058342462928096,51.454191194871775,75.16403793217154,53.364564609259894,17.415171439475113,20.070814383465667,1761.8692874784656,15.224525806428252,28.16367231259683,26.013635381555915,8.903554497365954,40.731269418383235,62.951524320038466,76.58406651594807,18.705426089350482,29.793787589290524,18.486021894393854,45.279260825668885,23.50120807032524,26.655575208192232,26.894054819975693,28.66736968969837,6.8782558274272825,9.278973119852855,169.48592636107702,137.63501362876707,307.1209399898441,65.78745338821548,3.7998265754220797,69.01095214272341,132.08386100053107,178.93653903893681,311.02040003946786,43.17167137177126,7.35490110583465,9.16503122872232,48.12652970083522,38.22718840869217,67.67065581245953,58.75803264266042,14.060303723353863,20.830810832518324,1307.3768840873558,17.806255847582456,27.24115588916653,27.59384521427685,4.112087623247831,43.08714784352145,70.27673174482118,62.13705215447002,16.420494487228922,15.904026572375816,16.19577635090341,37.281396719551424,27.554373063853813,28.343064021526363,28.82887173992136,26.959425787943918,MRVL,19.636013752724548,-99.25495796019884,Gold Coast Suns,Richmond,win
Richmond,St Kilda,0.6083472334370006,21.961868632213353,6.5072046650946636,220.51900758233973,199.62879986223422,420.1478074445739,101.64947584094989,11.443823220208378,77.46401336327753,149.2941938260276,271.6399831998027,420.9341770258303,50.69022127389182,13.564818965569538,9.292306047321205,35.37792121907612,51.86911599660111,73.00717652357997,45.310773837253436,20.1975571640643,16.471429764260442,1820.0587089961812,20.453968006861338,29.388754709817725,34.52500636925474,11.61980002199859,71.85116144238508,65.99839533892566,70.97998451798856,9.839230903107651,29.80645357324239,43.73590319536656,59.20054003077174,29.886936835215646,28.06680444570487,24.338280523254994,26.18520616942883,16.545744398636778,17.630275506112277,202.43000137507224,221.8493213579148,424.27932273298705,95.96957160153713,11.845825958875421,70.4222468076625,136.1499218111215,292.78467757481155,428.93459938593304,59.99213053816611,14.717348673432289,8.13481856927133,34.61804913172045,39.918660236700475,77.87572217053733,41.40865681975929,13.683330100291457,13.329366288716965,1745.8043711401017,19.233421378917754,34.04828815102156,33.10914184588682,13.548681348903344,48.31589065836214,63.450122621110935,69.2441563702231,17.729603713509736,33.93357454279625,27.418293169689516,56.367582135278,28.03954836906387,24.373840414384414,28.618790149858413,29.01499266010194,MCG,82.12821138089718,35.537411539813576,Fremantle,North Melbourne,win
Geelong Cats,GWS Giants,0.5542761824687177,10.148736284512584,10.768142045938378,200.8935428818495,188.02824551052242,388.92178839237187,99.41372506419569,8.284991378621738,77.15093469687945,143.4546433986901,255.31552781460877,398.7701712132989,59.30171034186229,15.411086344572492,10.962212605454116,40.74918596014587,44.87221573708007,75.32240908503535,55.9878733130963,17.455406698880974,21.344305766875138,1651.4142687581136,12.428138387386719,34.5531448061468,31.602341816771133,6.177203702728156,41.865678993889176,65.08799397334307,69.75990823268212,15.00381019054766,24.231368761575283,17.151519475537864,40.930387388964654,30.378835442923783,23.07252001527319,25.23110922559752,25.288596526484827,12.70287289417214,9.198812561481947,227.86556010285287,182.8472384884473,410.71279859130016,95.24680597282637,13.77097658878952,52.6027423044378,143.49091251632206,263.76517756476306,407.2560900810851,54.745988509057966,13.206445404137934,11.806159266316225,37.65929365020229,54.06997033591518,77.76699548760293,54.511200878512014,20.248003082906923,27.16327174451126,1607.2760758477737,10.95746126641276,33.081917350430246,42.04175918317371,11.1172334197382,50.50189381784356,65.07994333972945,75.40587473370387,8.764763349305634,25.16760874423361,24.806142283064688,47.898578320824846,28.785170165005475,26.002709219384293,28.26448717158088,23.84256622281414,GMHBA,9.962240666692093,25.649275921291583,Collingwood,West Coast Eagles,win
Adelaide Crows,GWS Giants,0.5953403781040072,10.476075334719052,11.673914888591629,208.03344122118872,205.15032194015217,413.18376316134083,87.72752413931516,9.554650007757894,66.33665612459954,149.4851648629432,273.65845172281234,423.1436165857555,55.06331490034888,8.680282577936476,6.978379755858148,53.15354987875173,42.37484557908829,74.6009747488238,52.78788645349741,14.948938347343063,21.248488302359885,1641.8175546761352,18.01492016807815,41.10910644765049,33.01970914468195,8.418396405613116,44.064407011805834,77.85073145648926,72.38627099831885,18.31902352769398,24.027840024695955,19.039251506961996,43.3401488840278,27.490745709445072,28.34513921732074,28.014213328655494,24.604062272385583,8.940574578834429,10.63976251229639,197.5731120205706,163.76944769768946,361.34255971826,83.04936119456528,5.954195317757904,71.32054846088757,127.89818250326442,238.35303551295263,366.251218016217,51.749197701811596,9.841289080827586,5.561231853263245,41.13185873004046,45.21399406718304,73.55339909752058,56.502240175702404,24.049600616581387,23.032654348902255,1515.055215169555,12.191492253282552,33.61638347008605,35.608351836634746,7.0234466839476415,42.10037876356871,64.2159886679459,63.081174946740774,9.752952669861127,21.033521748846724,17.52122845661294,40.93971566416497,27.757034033001094,25.20054184387686,27.652897434316177,25.76851324456283,AO,-21.75804111573646,-30.070144815741685,West Coast Eagles,Geelong Cats,win
Geelong Cats,Richmond,0.6527118887882911,14.029747256902517,12.553628409187676,206.5787085763699,172.8056491021045,379.38435767847443,99.08274501283914,12.056998275724348,72.2301869393759,147.09092867973803,237.46310556292175,384.5540342426598,51.060342068372464,17.4822172689145,14.192442521090824,31.349837192029177,36.97444314741601,74.90448181700708,49.597574662619266,21.091081339776196,24.268861153375028,1627.8828537516229,13.485627677477344,28.91062896122936,39.92046836335423,7.635440740545632,48.37313579877784,61.017598794668615,65.15198164653643,5.400762038109533,28.846273752315057,27.910303895107578,57.14607747779294,31.075767088584758,25.614504003054638,26.046221845119504,23.057719305296967,19.592373726442673,7.701440933018933,219.30380151646796,177.52575997244685,396.8295614889148,101.12989516818999,8.688764644041676,66.69280267265552,145.0588387652055,249.52799663996058,394.5868354051661,56.53804425477837,13.112963793113908,10.658461209464242,32.67558424381522,41.57382319932022,73.561435304716,51.46215476745069,18.43951143281286,16.09428595285209,1711.2117417992363,17.09079360137227,26.877750941963544,38.10500127385095,14.323960004399718,68.69023228847702,72.39967906778514,79.79599690359773,10.76784618062153,28.36129071464848,34.98718063907331,50.48010800615435,28.97738736704313,27.613360889140974,28.867656104650997,25.237041233885765,MCG,37.192448133338424,49.22564227617944,GWS Giants,St Kilda,loss
Port Adelaide,West Coast Eagles,0.3406441823878157,18.74780448679043,14.408762698351836,237.82341180454392,175.15301033686697,412.9764221414109,115.38244936157156,3.9211117895748897,69.85440905239926,159.53719818832283,259.2483828625781,418.785581050901,73.34631786583864,17.060443921110846,15.806107899462022,44.842724548066,45.697695489344284,72.68182427407305,50.68770548907622,15.806265211052159,16.120989503105676,1828.5228512505732,16.04747295187788,26.45453229244596,28.59815737874511,13.991992722798267,51.72103200465764,62.77797886510825,82.05602796917401,23.548372117896072,36.11553885325398,25.4958703815821,49.256726841519445,24.86129228736307,26.084487933546985,28.304091898353317,24.223175040898013,14.035415764533616,9.366821240409806,225.92636974540812,157.70741053505608,383.6337802804642,104.16369275223582,8.364154270812953,58.50590392328321,148.7960613027246,239.4166571438812,388.2127184466058,49.53509733956061,9.383388578047931,17.834169917392966,42.73440186412989,48.933210322428735,76.27370424288344,51.42596280520046,23.881556360053022,14.156447440526529,1657.4345559863916,15.370157020816128,27.921568078635964,41.865035165807,7.90216402306249,54.05822383340313,69.86799894115357,75.45958909100236,8.626756225960516,25.802613263500245,28.292256561791945,52.03152778551484,24.771770728964665,28.513734223431648,27.777945219279086,26.25697670992498,AO,95.04697205902424,20.419014378295103,Gold Coast Suns,Adelaide Crows,loss
Sydney Swans,Essendon,0.8924657349549598,19.702423144042665,10.842938299588923,219.31356394624447,153.83833433349116,373.15189827973563,101.70592852199736,8.417923016796717,67.93823459722256,143.01675314316822,223.98173958617429,366.9984927293425,61.04772048324345,17.809449911548317,16.153658322003455,33.627634540345035,48.323139221540124,74.21491478987267,50.2921771335643,23.103007814561128,19.52065464481604,1669.714240044901,17.85429169068596,32.78047772744138,43.771630433190815,12.108555477572404,59.46263563392006,76.25157863008022,79.40707971834321,15.69142959045131,33.34939788215487,32.20687093080244,54.260549904669915,28.61691147701864,24.103783815974502,29.427613368014782,27.183423870645836,15.197244013247737,12.079543054009463,240.6433548306157,173.28143922489352,413.9247940555092,124.15177964727164,8.786662919346853,58.72758858208677,146.23771611317255,270.64631660909583,416.88403272226844,63.68562079043359,12.513701875137311,14.036052949183542,39.41166849258562,40.69083823897436,76.55280758643431,44.27291292185198,25.883034287895025,16.014162876693135,1796.373857495693,20.04490516128565,30.632734462519366,29.202727076311184,10.580710899473193,53.82625388367666,59.790304864007695,64.91681330318961,9.341085217870097,28.35875751785811,24.017204378878773,44.57585216513378,27.70024161406505,23.331115041638448,30.37881096399514,26.733473937939674,SCG,68.90689728042241,15.92720275054491,Carlton,Fremantle,win
